design,year,month,side,reason_class,price_bucket,notional_bucket,fills,notional,slippage,avg_slippage,median_slippage,fees,transaction_cost,slippage_bps
A,2026,2026-08,BUY,NORMAL_STRATEGY,10-25,Q4,1,1439879.9725364689,7199.4,7199.4,7199.4,2418.854365864014,9618.254365864013,50.000000953674316
A,2026,2026-08,BUY,NORMAL_STRATEGY,25-50,Q1,5,126115.0,905.0,181.0,170.25,211.8605885,1116.8605885,71.7599016770408
A,2026,2026-08,BUY,NORMAL_STRATEGY,25-50,Q3,3,1471713.25,8848.5,2949.5,3250.0,2472.331088675,11320.831088675,60.123804688175504
A,2026,2026-08,BUY,NORMAL_STRATEGY,50-100,Q1,3,46440.0,175.5,58.5,82.5,78.014556,253.514556,37.7906976744186
A,2026,2026-08,BUY,NORMAL_STRATEGY,>100,Q1,1,39271.0,173.0,173.0,173.0,65.9713529,238.9713529,44.05286343612335
A,2026,2026-08,BUY,NORMAL_STRATEGY,>100,Q3,1,565456.0,2396.0,2396.0,2396.0,949.9095344000001,3345.9095344,42.3728813559322
A,2026,2026-08,SELL,NORMAL_STRATEGY,<5,Q3,1,261830.50202460287,1415.3,1415.3,1415.3,439.84906035113033,1855.1490603511302,54.054053636081385
A,2026,2026-08,SELL,NORMAL_STRATEGY,5-10,Q3,1,549421.0582514763,4326.15,4326.15,4326.15,922.972435756655,5249.122435756654,78.74015629775647
A,2026,2026-08,SELL,NORMAL_STRATEGY,10-25,Q2,1,232468.5,1061.5,1061.5,1061.5,390.52383315000003,1452.02383315,45.662100456621005
A,2026,2026-08,SELL,NORMAL_STRATEGY,10-25,Q3,2,836884.0,4654.0,2327.0,2327.0,1405.8814316,6059.8814316,55.611052427815565
A,2026,2026-08,SELL,NORMAL_STRATEGY,10-25,Q4,1,1403883.0274635316,7199.4,7199.4,7199.4,2358.3830978359865,9557.783097835985,51.2820502788436
A,2026,2026-08,SELL,NORMAL_STRATEGY,25-50,Q1,4,33667.75,234.5,58.625,50.25,56.558453225,291.058453225,69.6512240942742
A,2026,2026-08,SELL,NORMAL_STRATEGY,25-50,Q2,3,741309.75,5263.25,1754.4166666666667,1723.0,1245.326249025,6508.576249025,70.99933597258097
A,2026,2026-08,SELL,NORMAL_STRATEGY,25-50,Q3,4,1699631.0,11450.25,2862.5625,2769.5,2855.2101169,14305.460116900002,67.36903480814365
A,2026,2026-08,SELL,NORMAL_STRATEGY,50-100,Q3,2,524629.5,2070.25,1035.125,1035.125,881.3250970500001,2951.57509705,39.461181652956995
A,2026,2026-08,SELL,NORMAL_STRATEGY,>100,Q1,1,4446.0,19.5,19.5,19.5,7.4688354,26.9688354,43.859649122807014
A,2026,2026-08,SELL,NORMAL_STRATEGY,>100,Q3,1,268654.5,1183.5,1183.5,1183.5,451.31269454999995,1634.8126945499998,44.05286343612335
A,2026,2026-09,BUY,NORMAL_STRATEGY,25-50,Q2,2,210283.5,1520.0,760.0,760.0,353.25525165,1873.25525165,72.28336983167961
A,2026,2026-09,BUY,NORMAL_STRATEGY,>100,Q2,1,147028.0,623.0,623.0,623.0,246.99233719999998,869.9923372,42.3728813559322
C,2023,2023-02,BUY,NORMAL_STRATEGY,10-25,Q4,1,2023611.4,13401.4,13401.4,13401.4,3399.46479086,16800.86479086,66.2251655629139
C,2023,2023-02,BUY,NORMAL_STRATEGY,25-50,Q4,6,12537079.0,96611.25,16101.875,16093.875,21061.039012100002,117672.2890121,77.06041415229177
C,2023,2023-02,BUY,NORMAL_STRATEGY,50-100,Q1,1,35045.5,161.5,161.5,161.5,58.87293545,220.37293545,46.08294930875576
C,2023,2023-02,BUY,NORMAL_STRATEGY,50-100,Q4,2,6181971.75,28391.25,14195.625,14195.625,10385.094342825,38776.344342825,45.92588117213574
C,2023,2023-02,SELL,NORMAL_STRATEGY,10-25,Q4,1,1902998.8255611416,13401.4,13401.4,13401.4,3196.8477270601625,16598.247727060163,70.42253426534984
C,2023,2023-02,SELL,NORMAL_STRATEGY,25-50,Q4,3,5829487.75,45465.0,15155.0,16501.0,9792.956471225,55257.956471225,77.99141528344407
C,2023,2023-02,SELL,NORMAL_STRATEGY,50-100,Q2,1,113905.0,522.5,522.5,522.5,191.3490095,713.8490095,45.87155963302752
C,2023,2023-02,SELL,NORMAL_STRATEGY,50-100,Q4,1,3019587.25,13540.75,13540.75,13540.75,5072.604621275,18613.354621275,44.84304932735426
C,2023,2023-03,BUY,NORMAL_STRATEGY,25-50,Q4,3,8055151.0,55994.5,18664.833333333332,15667.25,13531.8481649,69526.3481649,69.5139048293446
C,2023,2023-03,BUY,NORMAL_STRATEGY,50-100,Q1,1,35066.75,157.25,157.25,157.25,58.908633325,216.15863332499998,44.84304932735426
C,2023,2023-03,BUY,NORMAL_STRATEGY,50-100,Q4,1,4739150.0,20605.0,20605.0,20605.0,7961.298085,28566.298085000002,43.47826086956522
C,2023,2023-03,SELL,NORMAL_STRATEGY,25-50,Q1,1,18880.0,147.5,147.5,147.5,31.716512,179.216512,78.125
C,2023,2023-03,SELL,NORMAL_STRATEGY,25-50,Q4,3,10608605.5,79957.75,26652.583333333332,25874.0,17821.39637945,97779.14637945,75.37065074198489
C,2023,2023-03,SELL,NORMAL_STRATEGY,50-100,Q4,1,3207638.25,14646.75,14646.75,14646.75,5388.511496175,20035.261496175,45.662100456621005
C,2023,2023-04,BUY,NORMAL_STRATEGY,5-10,Q4,2,3078783.2948816298,15648.050000000001,7824.025000000001,7824.025000000001,5172.04805707165,20820.09805707165,50.82543492429084
C,2023,2023-04,BUY,NORMAL_STRATEGY,10-25,Q4,2,2978793.524836731,16851.7,8425.85,8425.85,5004.075242373224,21855.775242373224,56.572232548154375
C,2023,2023-04,BUY,NORMAL_STRATEGY,25-50,Q1,1,8009.75,49.75,49.75,49.75,13.455579024999999,63.205579025,62.11180124223602
C,2023,2023-04,BUY,NORMAL_STRATEGY,25-50,Q4,6,8156626.75,56977.0,9496.166666666666,8986.875,13702.317277325,70679.317277325,69.85363158857305
C,2023,2023-04,SELL,NORMAL_STRATEGY,5-10,Q1,1,33368.0,172.0,172.0,172.0,56.0549032,228.0549032,51.54639175257732
C,2023,2023-04,SELL,NORMAL_STRATEGY,5-10,Q4,1,3017829.8090364453,15476.05,15476.05,15476.05,5069.652296200325,20545.702296200325,51.282050278843606
C,2023,2023-04,SELL,NORMAL_STRATEGY,25-50,Q3,2,1042562.5,7787.0,3893.5,3893.5,1751.40074375,9538.40074375,74.69096576943828
C,2023,2023-04,SELL,NORMAL_STRATEGY,25-50,Q4,6,10569179.25,76275.25,12712.541666666666,9750.875,17755.164222075,94030.414222075,72.16761888109713
C,2023,2023-04,SELL,NORMAL_STRATEGY,50-100,Q4,2,4592112.0,20605.0,10302.5,10302.5,7714.2889488,28319.2889488,44.870421278923516
C,2023,2023-05,BUY,NORMAL_STRATEGY,10-25,Q4,4,6033731.352318954,36520.7,9130.175,9076.45,10136.065298760612,46656.76529876061,60.52755395873556
C,2023,2023-05,BUY,NORMAL_STRATEGY,25-50,Q1,1,2945.0,19.0,19.0,19.0,4.9473055,23.9473055,64.51612903225806
C,2023,2023-05,BUY,NORMAL_STRATEGY,25-50,Q3,1,696098.0,4244.5,4244.5,4244.5,1169.3750301999999,5413.8750302,60.97560975609756
C,2023,2023-05,BUY,NORMAL_STRATEGY,25-50,Q4,8,15309797.25,113919.5,14239.9375,11930.875,25718.928400275,139638.428400275,74.40954190297981
C,2023,2023-05,SELL,NORMAL_STRATEGY,10-25,Q1,1,44714.40183410645,240.4,240.4,240.4,75.11572364111541,315.5157236411154,53.76343865493287
C,2023,2023-05,SELL,NORMAL_STRATEGY,10-25,Q2,1,54358.60217132568,284.6,284.6,284.6,91.31701578761,375.91701578761,52.35601885107476
C,2023,2023-05,SELL,NORMAL_STRATEGY,10-25,Q4,3,5218596.460289383,31163.1,10387.699999999999,10564.3,8766.720193640132,39929.82019364013,59.715481427111406
C,2023,2023-05,SELL,NORMAL_STRATEGY,25-50,Q1,1,1350.0,11.25,11.25,11.25,2.267865,13.517865,83.33333333333333
C,2023,2023-05,SELL,NORMAL_STRATEGY,25-50,Q4,7,11576319.25,84170.5,12024.357142857143,11322.0,19447.058708075,103617.558708075,72.70920763523345
C,2023,2023-06,BUY,NORMAL_STRATEGY,10-25,Q1,1,1450.4,7.4,7.4,7.4,2.4365269599999997,9.83652696,51.0204081632653
C,2023,2023-06,BUY,NORMAL_STRATEGY,10-25,Q4,1,765184.2,4006.2,4006.2,4006.2,1285.4329375799998,5291.63293758,52.35602094240838
C,2023,2023-06,BUY,NORMAL_STRATEGY,25-50,Q1,2,57047.5,477.75,238.875,238.875,95.83409524999999,573.58409525,83.74600113940139
C,2023,2023-06,BUY,NORMAL_STRATEGY,25-50,Q3,1,709147.5,6166.5,6166.5,6166.5,1191.2968852499998,7357.79688525,86.95652173913044
C,2023,2023-06,BUY,NORMAL_STRATEGY,25-50,Q4,7,10872369.25,75979.5,10854.214285714286,9731.75,18264.493103075,94243.993103075,69.88311218366687
C,2023,2023-06,SELL,NORMAL_STRATEGY,10-25,Q1,1,33740.538731765744,203.3,203.3,203.3,56.68073101549328,259.9807310154933,60.2539282541446
C,2023,2023-06,SELL,NORMAL_STRATEGY,10-25,Q4,3,4369227.05917778,25494.6,8498.199999999999,7447.9,7339.864536712752,32834.46453671275,58.35036644856284
C,2023,2023-06,SELL,NORMAL_STRATEGY,25-50,Q1,1,12423.0,75.75,75.75,75.75,20.8693977,96.61939770000001,60.97560975609756
C,2023,2023-06,SELL,NORMAL_STRATEGY,25-50,Q2,1,84553.75,735.25,735.25,735.25,142.041844625,877.2918446250001,86.95652173913044
C,2023,2023-06,SELL,NORMAL_STRATEGY,25-50,Q4,8,12675869.75,92119.5,11514.9375,9544.625,21294.193593025,113413.693593025,72.67311972813542
C,2023,2023-07,BUY,NORMAL_STRATEGY,5-10,Q4,1,913806.9,5343.9,5343.9,5343.9,1535.10421131,6879.00421131,58.47953216374269
C,2023,2023-07,BUY,NORMAL_STRATEGY,10-25,Q4,4,7304652.640485764,45995.5,11498.875,10407.15,12271.085970752036,58266.585970752036,62.967402098043195
C,2023,2023-07,BUY,NORMAL_STRATEGY,25-50,Q4,8,15052742.5,101315.75,12664.46875,8387.625,25287.10212575,126602.85212575,67.30717010538113
C,2023,2023-07,SELL,NORMAL_STRATEGY,5-10,Q2,1,98702.00221481323,580.6,580.6,580.6,165.80949352066474,746.4094935206648,58.82352809180029
C,2023,2023-07,SELL,NORMAL_STRATEGY,10-25,Q2,1,106977.6,524.4,524.4,524.4,179.71167024000002,704.11167024,49.01960784313725
C,2023,2023-07,SELL,NORMAL_STRATEGY,10-25,Q4,4,4674108.672743225,29422.1,7355.525,7019.7,7852.035159341343,37274.13515934134,62.9469746212217
C,2023,2023-07,SELL,NORMAL_STRATEGY,25-50,Q2,3,277881.0,1989.0,663.0,663.0,466.8122919,2455.8122919,71.5774018374772
C,2023,2023-07,SELL,NORMAL_STRATEGY,25-50,Q4,7,13252699.25,92161.5,13165.92857142857,6836.75,22263.209470075,114424.70947007499,69.541682235036
C,2023,2023-08,BUY,NORMAL_STRATEGY,10-25,Q3,1,333279.80629386904,1649.9,1649.9,1649.9,559.8767465930706,2209.7767465930706,49.50494956016635
C,2023,2023-08,BUY,NORMAL_STRATEGY,10-25,Q4,1,777715.1712524412,5275.2,5275.2,5275.2,1306.483716186976,6581.683716186975,67.82945987159745
C,2023,2023-08,BUY,NORMAL_STRATEGY,25-50,Q3,9,3764422.5,28025.0,3113.8888888888887,2782.25,6323.85335775,34348.85335775,74.44701013236427
C,2023,2023-08,BUY,NORMAL_STRATEGY,25-50,Q4,7,7067188.25,53446.5,7635.214285714285,6419.25,11872.169541175,65318.669541175,75.62625772703876
C,2023,2023-08,BUY,NORMAL_STRATEGY,50-100,Q2,1,150093.0,688.5,688.5,688.5,252.1412307,940.6412307,45.87155963302752
C,2023,2023-08,BUY,NORMAL_STRATEGY,50-100,Q4,1,1202091.5,5617.25,5617.25,5617.25,2019.39351085,7636.64351085,46.72897196261682
C,2023,2023-08,SELL,NORMAL_STRATEGY,5-10,Q4,1,804997.7,4763.3,4763.3,4763.3,1352.31563623,6115.615636230001,59.1715976331361
C,2023,2023-08,SELL,NORMAL_STRATEGY,10-25,Q1,2,17535.86727695465,115.7,57.85,57.85,29.458503438556114,145.15850343855612,65.97905776354219
C,2023,2023-08,SELL,NORMAL_STRATEGY,10-25,Q2,3,331900.19651718135,2009.3,669.7666666666667,655.1,557.559140129213,2566.859140129213,60.53928322684754
C,2023,2023-08,SELL,NORMAL_STRATEGY,10-25,Q4,2,1758083.4512176514,10703.5,5351.75,5351.75,2953.404389700532,13656.904389700532,60.88163785733117
C,2023,2023-08,SELL,NORMAL_STRATEGY,25-50,Q1,2,33927.0,260.5,130.25,130.25,56.99396730000001,317.4939673,76.78250361069355
C,2023,2023-08,SELL,NORMAL_STRATEGY,25-50,Q2,3,464922.25,3362.25,1120.75,992.75,781.0228877750001,4143.272887775,72.31854358443805
C,2023,2023-08,SELL,NORMAL_STRATEGY,25-50,Q3,5,2309850.25,16954.5,3390.9,3575.25,3880.317434975,20834.817434975,73.40086224204362
C,2023,2023-08,SELL,NORMAL_STRATEGY,25-50,Q4,8,7998405.0,61422.75,7677.84375,7255.625,13436.520559499999,74859.2705595,76.79374825355805
C,2023,2023-08,SELL,NORMAL_STRATEGY,50-100,Q1,1,39015.0,191.25,191.25,191.25,65.5412985,256.7912985,49.01960784313725
C,2023,2023-08,SELL,NORMAL_STRATEGY,50-100,Q4,1,950854.5,4593.5,4593.5,4593.5,1597.34047455,6190.84047455,48.30917874396135
C,2023,2023-09,BUY,NORMAL_STRATEGY,10-25,Q2,1,243900.281287384,1467.7,1467.7,1467.7,409.7280825346764,1877.4280825346764,60.176232362382216
C,2023,2023-09,BUY,NORMAL_STRATEGY,25-50,Q2,2,445561.0,2506.75,1253.375,1253.375,748.4979239,3255.2479239,56.26053447227204
C,2023,2023-09,BUY,NORMAL_STRATEGY,25-50,Q3,4,1476879.75,10317.25,2579.3125,2655.625,2481.010292025,12798.260292025,69.85842957085707
C,2023,2023-09,BUY,NORMAL_STRATEGY,25-50,Q4,4,8489137.5,56733.0,14183.25,10063.125,14260.90208625,70993.90208625,66.83011083281428
C,2023,2023-09,SELL,NORMAL_STRATEGY,10-25,Q3,1,303853.2597049713,1871.1,1871.1,1871.1,510.4430909783813,2381.5430909783813,61.57906621823834
C,2023,2023-09,SELL,NORMAL_STRATEGY,10-25,Q4,1,1468984.5193508149,9742.2,9742.2,9742.2,2467.7470940574335,12209.947094057434,66.31928295817133
C,2023,2023-09,SELL,NORMAL_STRATEGY,25-50,Q4,7,13286792.0,95792.0,13684.57142857143,10401.5,22320.481880799998,118112.4818808,72.09565710067561
C,2023,2023-09,SELL,NORMAL_STRATEGY,50-100,Q4,1,1140301.75,5617.25,5617.25,5617.25,1915.5929098249999,7532.842909825,49.26108374384236
C,2023,2023-10,BUY,NORMAL_STRATEGY,10-25,Q4,1,3457115.932369996,17728.8,17728.8,17728.8,5807.609054788356,23536.409054788353,51.282052285258985
C,2023,2023-10,BUY,NORMAL_STRATEGY,25-50,Q4,5,23566665.0,146138.5,29227.7,31958.25,39589.6405335,185728.1405335,62.01068331051509
C,2023,2023-10,SELL,NORMAL_STRATEGY,10-25,Q1,1,38944.901555633536,203.9,203.9,203.9,65.4235401233088,269.3235401233088,52.35601885107476
C,2023,2023-10,SELL,NORMAL_STRATEGY,10-25,Q4,1,3312206.1,17524.9,17524.9,17524.9,5564.175027390001,23089.07502739,52.91005291005292
C,2023,2023-10,SELL,NORMAL_STRATEGY,25-50,Q4,4,18585645.5,113292.25,28323.0625,33585.75,31222.025875450003,144514.27587545,60.95685511703105
C,2023,2023-11,BUY,NORMAL_STRATEGY,5-10,Q4,1,750492.6,4810.85,4810.85,4810.85,1260.7525187400001,6071.602518740001,64.1025641025641
C,2023,2023-11,BUY,NORMAL_STRATEGY,10-25,Q4,1,1120884.6442817687,7602.9,7602.9,7602.9,1882.9741139289433,9485.874113928943,67.82945987159744
C,2023,2023-11,BUY,NORMAL_STRATEGY,25-50,Q1,2,44524.5,393.5,196.75,196.75,74.79670755000001,468.29670755,88.37830857168525
C,2023,2023-11,BUY,NORMAL_STRATEGY,25-50,Q2,3,205747.5,1588.75,529.5833333333334,384.25,345.63522525,1934.38522525,77.21843521792489
C,2023,2023-11,BUY,NORMAL_STRATEGY,25-50,Q3,4,2496274.0,20019.25,5004.8125,5220.25,4193.4906926,24212.7406926,80.19652490071202
C,2023,2023-11,BUY,NORMAL_STRATEGY,25-50,Q4,4,4733811.75,32940.75,8235.1875,7999.875,7952.330358825,40893.080358825,69.58610046121923
C,2023,2023-11,BUY,NORMAL_STRATEGY,50-100,Q4,1,750464.0,3608.0,3608.0,3608.0,1260.7044736,4868.7044736,48.07692307692308
C,2023,2023-11,SELL,NORMAL_STRATEGY,10-25,Q2,1,69204.29761199951,438.2,438.2,438.2,116.25629955839796,554.456299558398,63.319766997247775
C,2023,2023-11,SELL,NORMAL_STRATEGY,10-25,Q3,1,446146.96235771175,2857.3,2857.3,2857.3,749.48228206472,3606.78228206472,64.04391918080738
C,2023,2023-11,SELL,NORMAL_STRATEGY,10-25,Q4,1,1077342.75,10882.25,10882.25,10882.25,1809.8280857250002,12692.078085725,101.01010101010102
C,2023,2023-11,SELL,NORMAL_STRATEGY,25-50,Q1,1,11665.5,75.75,75.75,75.75,19.596873449999997,95.34687345,64.93506493506494
C,2023,2023-11,SELL,NORMAL_STRATEGY,25-50,Q2,1,67575.0,662.5,662.5,662.5,113.51924249999999,776.0192425,98.0392156862745
C,2023,2023-11,SELL,NORMAL_STRATEGY,25-50,Q3,6,3275604.75,21140.0,3523.3333333333335,3714.875,5502.688419525,26642.688419525002,64.53770101536213
C,2023,2023-11,SELL,NORMAL_STRATEGY,25-50,Q4,3,3374287.75,22839.5,7613.166666666667,8233.75,5668.465991225,28507.965991225,67.68687703056742
C,2023,2023-11,SELL,NORMAL_STRATEGY,50-100,Q2,1,64584.0,312.0,312.0,312.0,108.4946616,420.4946616,48.30917874396135
C,2023,2023-12,BUY,NORMAL_STRATEGY,5-10,Q3,1,387204.74517297745,2530.75,2530.75,2530.75,650.4652514160848,3181.215251416085,65.35947793897589
C,2023,2023-12,BUY,NORMAL_STRATEGY,10-25,Q4,1,829449.4735221863,3470.5,3470.5,3470.5,1393.3921705699206,4863.89217056992,41.8410055197554
C,2023,2023-12,BUY,NORMAL_STRATEGY,25-50,Q2,1,269602.5,2617.5,2617.5,2617.5,452.90523974999996,3070.40523975,97.08737864077669
C,2023,2023-12,BUY,NORMAL_STRATEGY,25-50,Q3,3,1245919.0,9101.75,3033.9166666666665,2831.0,2093.0193281,11194.7693281,73.05250180790244
C,2023,2023-12,BUY,NORMAL_STRATEGY,25-50,Q4,7,6674568.0,48906.25,6986.607142857143,6028.0,11212.6067832,60118.8567832,73.27253239460592
C,2023,2023-12,BUY,NORMAL_STRATEGY,50-100,Q3,1,299465.0,1482.5,1482.5,1482.5,503.0712535,1985.5712535,49.504950495049506
C,2023,2023-12,SELL,NORMAL_STRATEGY,5-10,Q2,2,341981.05,2189.7,1094.85,1094.85,574.493965895,2764.193965895,64.02986364302934
C,2023,2023-12,SELL,NORMAL_STRATEGY,10-25,Q3,1,645648.4576469421,4307.4,4307.4,4307.4,1084.6248440010982,5392.024844001098,66.7143233904448
C,2023,2023-12,SELL,NORMAL_STRATEGY,10-25,Q4,1,914634.0,3748.5,3748.5,3748.5,1536.4936566000001,5284.9936566,40.98360655737705
C,2023,2023-12,SELL,NORMAL_STRATEGY,25-50,Q2,4,646981.75,4993.5,1248.375,1136.75,1086.864641825,6080.364641824999,77.18146609235886
C,2023,2023-12,SELL,NORMAL_STRATEGY,25-50,Q3,3,1848610.0,14651.0,4883.666666666667,4905.0,3105.479939,17756.479939,79.25414230151303
C,2023,2023-12,SELL,NORMAL_STRATEGY,25-50,Q4,5,4671797.75,32040.5,6408.1,6028.0,7848.153040225,39888.653040225,68.58280626553235
C,2023,2023-12,SELL,NORMAL_STRATEGY,50-100,Q2,2,199918.0,938.5,469.25,469.25,335.8422482,1274.3422482,46.94424714132794
C,2024,2024-01,BUY,NORMAL_STRATEGY,10-25,Q3,3,1986022.4190345765,9440.1,3146.7000000000003,3088.9,3336.319061736185,12776.419061736186,47.53269605379842
C,2024,2024-01,BUY,NORMAL_STRATEGY,10-25,Q4,1,1843804.7357666013,8419.2,8419.2,8419.2,3097.4075756143143,11516.607575614315,45.662102047370745
C,2024,2024-01,BUY,NORMAL_STRATEGY,25-50,Q3,2,1278398.0,9181.25,4590.625,4590.625,2147.5808002000003,11328.830800200001,71.8184008423042
C,2024,2024-01,BUY,NORMAL_STRATEGY,25-50,Q4,1,6262620.0,55916.25,55916.25,55916.25,10520.575337999999,66436.825338,89.28571428571428
C,2024,2024-01,SELL,NORMAL_STRATEGY,5-10,Q2,2,177189.79789371492,1100.55,550.275,550.275,297.6611414816516,1398.2111414816516,62.111363807760036
C,2024,2024-01,SELL,NORMAL_STRATEGY,5-10,Q3,1,636061.9577273369,4051.35,4051.35,4051.35,1068.520482786153,5119.870482786153,63.69426674211992
C,2024,2024-01,SELL,NORMAL_STRATEGY,10-25,Q3,2,1218237.183229065,6021.4,3010.7,3010.7,2046.5166441065062,8067.916644106506,49.42715657422022
C,2024,2024-01,SELL,NORMAL_STRATEGY,10-25,Q4,1,3107527.3097618106,14386.7,14386.7,14386.7,5220.3351276688645,19607.035127668867,46.29629466105232
C,2024,2024-01,SELL,NORMAL_STRATEGY,25-50,Q2,11,1027526.0,8215.25,746.8409090909091,668.75,1726.1409274,9941.3909274,79.9517481796081
C,2024,2024-01,SELL,NORMAL_STRATEGY,25-50,Q3,3,1949967.25,16380.75,5460.25,6077.0,3275.749983275,19656.499983275,84.00525701136776
C,2024,2024-01,SELL,NORMAL_STRATEGY,25-50,Q4,2,2456919.0,18647.25,9323.625,9323.625,4127.3782281,22774.6282281,75.89688548950942
C,2024,2024-01,SELL,NORMAL_STRATEGY,50-100,Q2,1,62772.5,297.5,297.5,297.5,105.45152275,402.95152275,47.39336492890995
C,2024,2024-01,SELL,NORMAL_STRATEGY,50-100,Q4,1,740382.5,3542.5,3542.5,3542.5,1243.7685617500001,4786.26856175,47.846889952153106
C,2024,2024-02,BUY,NORMAL_STRATEGY,10-25,Q2,2,504044.3627202988,3860.3,1930.15,1930.15,846.7441249338298,4707.044124933829,76.5865127261057
C,2024,2024-02,BUY,NORMAL_STRATEGY,10-25,Q3,1,610899.6,5503.6,5503.6,5503.6,1026.25023804,6529.8502380400005,90.0900900900901
C,2024,2024-02,BUY,NORMAL_STRATEGY,10-25,Q4,2,1780401.5367744444,10012.3,5006.15,5006.15,2990.8965416273895,13003.196541627389,56.236190506436515
C,2024,2024-02,BUY,NORMAL_STRATEGY,25-50,Q2,2,529786.0,3182.75,1591.375,1591.375,889.9875014,4072.7375014,60.07614395246382
C,2024,2024-02,BUY,NORMAL_STRATEGY,25-50,Q3,1,610890.75,3992.75,3992.75,3992.75,1026.2353709249999,5018.985370925,65.359477124183
C,2024,2024-02,BUY,NORMAL_STRATEGY,25-50,Q4,4,4856426.0,39226.75,9806.6875,8272.75,8158.3100374000005,47385.0600374,80.77287700873029
C,2024,2024-02,BUY,NORMAL_STRATEGY,50-100,Q4,2,3048290.75,13610.75,6805.375,6805.375,5120.823630925,18731.573630925,44.65043237755454
C,2024,2024-02,SELL,NORMAL_STRATEGY,10-25,Q2,4,530902.2037191391,3107.5,776.875,698.5999999999999,891.8626120277818,3999.362612027782,58.532437391123494
C,2024,2024-02,SELL,NORMAL_STRATEGY,10-25,Q3,1,590620.8,2895.2,2895.2,2895.2,992.1838819200001,3887.38388192,49.019607843137244
C,2024,2024-02,SELL,NORMAL_STRATEGY,25-50,Q2,5,778783.5,5769.5,1153.9,1158.75,1308.27840165,7077.77840165,74.08349046943084
C,2024,2024-02,SELL,NORMAL_STRATEGY,25-50,Q3,1,707328.25,6489.25,6489.25,6489.25,1188.240727175,7677.490727175,91.74311926605505
C,2024,2024-02,SELL,NORMAL_STRATEGY,25-50,Q4,2,8329070.25,74533.5,37266.75,37266.75,13992.005112974999,88525.50511297499,89.4859783419404
C,2024,2024-02,SELL,NORMAL_STRATEGY,50-100,Q2,2,304694.0,1304.75,652.375,652.375,511.85545060000004,1816.6054506,42.82165057401853
C,2024,2024-02,SELL,NORMAL_STRATEGY,50-100,Q4,1,2193669.0,9706.5,9706.5,9706.5,3685.1445531,13391.644553099999,44.24778761061947
C,2024,2024-03,BUY,NORMAL_STRATEGY,10-25,Q2,5,796138.9092119217,5802.8,1160.56,1390.1,1337.4337535851073,7140.2337535851075,72.88677808429246
C,2024,2024-03,BUY,NORMAL_STRATEGY,10-25,Q3,3,1645218.2191150666,8626.3,2875.433333333333,2694.5,2763.8020862914004,11390.1020862914,52.432558184530265
C,2024,2024-03,BUY,NORMAL_STRATEGY,25-50,Q2,3,497711.5,2898.25,966.0833333333334,1047.5,836.1055488500001,3734.35554885,58.2315256930973
C,2024,2024-03,BUY,NORMAL_STRATEGY,25-50,Q3,1,673618.75,3893.75,3893.75,3893.75,1131.612138125,5025.362138125,57.80346820809248
C,2024,2024-03,BUY,NORMAL_STRATEGY,25-50,Q4,6,5570051.5,40009.5,6668.25,6032.25,9357.12951485,49366.62951485,71.82967697874966
C,2024,2024-03,BUY,NORMAL_STRATEGY,50-100,Q3,2,730126.75,3133.75,1566.875,1566.875,1226.539927325,4360.2899273250005,42.920629876935756
C,2024,2024-03,SELL,NORMAL_STRATEGY,10-25,Q2,1,191642.0066459656,1742.2,1742.2,1742.2,321.93940696455763,2064.1394069645576,90.90908775644864
C,2024,2024-03,SELL,NORMAL_STRATEGY,10-25,Q3,4,2228511.3916524886,17050.1,4262.525,3953.1,3743.676286837015,20793.776286837016,76.50892009736144
C,2024,2024-03,SELL,NORMAL_STRATEGY,10-25,Q4,1,735761.5,3078.5,3078.5,3078.5,1236.00574385,4314.50574385,41.84100418410041
C,2024,2024-03,SELL,NORMAL_STRATEGY,25-50,Q2,1,184179.0,1587.75,1587.75,1587.75,309.4023021,1897.1523021,86.20689655172414
C,2024,2024-03,SELL,NORMAL_STRATEGY,25-50,Q3,6,3464046.75,24366.0,4061.0,3911.0,5819.252135325,30185.252135325,70.33969734963884
C,2024,2024-03,SELL,NORMAL_STRATEGY,25-50,Q4,3,2564407.0,20545.75,6848.583333333333,6785.25,4307.947319299999,24853.6973193,80.11891248152106
C,2024,2024-03,SELL,NORMAL_STRATEGY,50-100,Q3,1,365013.75,1553.25,1553.25,1553.25,613.186598625,2166.436598625,42.5531914893617
C,2024,2024-04,BUY,NORMAL_STRATEGY,5-10,Q3,1,663765.8,4395.8,4395.8,4395.8,1115.06016742,5510.86016742,66.2251655629139
C,2024,2024-04,BUY,NORMAL_STRATEGY,5-10,Q4,1,790120.1898173331,5338.65,5338.65,5338.65,1327.322906874138,6665.972906874138,67.56756843834398
C,2024,2024-04,BUY,NORMAL_STRATEGY,10-25,Q2,1,199454.40469665529,1231.2,1231.2,1231.2,335.0634544499112,1566.2634544499113,61.72839360817819
C,2024,2024-04,BUY,NORMAL_STRATEGY,10-25,Q3,1,663749.9898719789,2655.0,2655.0,2655.0,1115.0336079859374,3770.033607985937,40.00000061035156
C,2024,2024-04,BUY,NORMAL_STRATEGY,10-25,Q4,2,2904027.2395547866,15335.4,7667.7,7667.7,4878.475359728086,20213.875359728085,52.80735590603845
C,2024,2024-04,BUY,NORMAL_STRATEGY,25-50,Q4,1,1440672.0,11255.25,11255.25,11255.25,2420.1848928,13675.4348928,78.125
