design,signal_date,execution_date,symbol,side,quantity,order_type,validity,requested_price,executed_price,status,reason,order_value,commission,vat,total_fees,slippage,membership_end_date,date,year,month,tick_size,slippage_bps,fee_total,transaction_cost,price_bucket,notional_bucket,reason_class
C,2024-12-18 00:00:00,2024-12-19 00:00:00,IVL,BUY,47580,LIMIT,IOC,25.75,25.75,FILLED,,1225185.0,1923.54045,134.6478315,2058.1882815,11895.0,,2024-12-19,2024,2024-12,0.25,97.08737864077669,2058.1882815,13953.188281499999,25-50,Q4,NORMAL_STRATEGY
C,2024-12-18 00:00:00,2024-12-19 00:00:00,KTB,BUY,95828,LIMIT,IOC,21.1,21.1,FILLED,,2021970.8,3174.494156,222.21459092,3396.70874692,9582.8,,2024-12-19,2024,2024-12,0.09999999999999999,47.393364928909946,3396.70874692,12979.508746919999,10-25,Q4,NORMAL_STRATEGY
C,2024-12-23 00:00:00,2024-12-24 00:00:00,IVL,SELL,27644,LIMIT,IOC,26.0,26.0,FILLED,,718744.0,1128.42808,78.9899656,1207.4180456,6911.0,,2024-12-24,2024,2024-12,0.25,96.15384615384616,1207.4180456,8118.4180455999995,25-50,Q3,NORMAL_STRATEGY
C,2024-12-26 00:00:00,2024-12-27 00:00:00,IVL,SELL,50879,LIMIT,IOC,25.5,25.5,FILLED,,1297414.5,2036.940765,142.58585355,2179.52661855,12719.75,,2024-12-27,2024,2024-12,0.25,98.0392156862745,2179.52661855,14899.27661855,25-50,Q4,NORMAL_STRATEGY
C,2025-01-02 00:00:00,2025-01-03 00:00:00,KTB,SELL,32080,LIMIT,IOC,21.10000076293945,21.10000076293945,FILLED,,676888.0244750977,1062.7141984259033,74.38999388981323,1137.1041923157163,3208.0,,2025-01-03,2025,2025-01,0.1,47.39336321524803,1137.1041923157165,4345.104192315716,10-25,Q3,NORMAL_STRATEGY
C,2025-01-02 00:00:00,2025-01-03 00:00:00,COM7,BUY,52224,LIMIT,IOC,26.0,26.0,FILLED,,1357824.0,2131.78368,149.2248576,2281.0085376,13056.0,,2025-01-03,2025,2025-01,0.25,96.15384615384616,2281.0085376,15337.0085376,25-50,Q4,NORMAL_STRATEGY
C,2025-01-07 00:00:00,2025-01-08 00:00:00,COM7,BUY,26938,LIMIT,IOC,25.5,25.5,FILLED,,686919.0,1078.46283,75.4923981,1153.9552281,6734.5,,2025-01-08,2025,2025-01,0.25,98.0392156862745,1153.9552280999999,7888.4552281,25-50,Q3,NORMAL_STRATEGY
C,2025-01-07 00:00:00,2025-01-08 00:00:00,KTB,BUY,28427,LIMIT,IOC,21.89999923706055,21.89999923706055,FILLED,,622551.2783119201,977.4055069497145,68.41838548648002,1045.8238924361947,2842.7,,2025-01-08,2025,2025-01,0.09999999999999999,45.66210204737074,1045.8238924361945,3888.5238924361943,10-25,Q3,NORMAL_STRATEGY
C,2025-01-15 00:00:00,2025-01-16 00:00:00,KTB,SELL,33718,LIMIT,IOC,22.10000076293945,22.10000076293945,FILLED,,745167.8257247923,1169.913486387924,81.89394404715469,1251.807430435079,3371.8,,2025-01-16,2025,2025-01,0.1,45.2488672161925,1251.8074304350787,4623.607430435079,10-25,Q4,NORMAL_STRATEGY
C,2025-01-15 00:00:00,2025-01-16 00:00:00,COM7,SELL,23690,LIMIT,IOC,23.29999961853028,23.29999961853028,FILLED,,551976.9909629823,866.6038758118821,60.662271306831755,927.2661471187139,2369.0,,2025-01-16,2025,2025-01,0.1,42.91845563828718,927.2661471187138,3296.266147118714,10-25,Q3,NORMAL_STRATEGY
C,2025-01-15 00:00:00,2025-01-16 00:00:00,OSP,BUY,60916,LIMIT,IOC,21.39999923706055,21.39999923706055,FILLED,,1303602.3535247801,2046.6556950339047,143.26589865237335,2189.9215936862784,6091.6,,2025-01-16,2025,2025-01,0.1,46.72897362856906,2189.921593686278,8281.521593686279,10-25,Q4,NORMAL_STRATEGY
C,2025-01-20 00:00:00,2025-01-21 00:00:00,OSP,BUY,2,LIMIT,IOC,21.39999923706055,21.39999923706055,FILLED,,42.79999847412109,0.0671959976043701,0.0047037198323059,0.071899717436676,0.2,,2025-01-21,2025,2025-01,0.1,46.72897362856906,0.071899717436676,0.271899717436676,10-25,Q1,NORMAL_STRATEGY
C,2025-01-23 00:00:00,2025-01-24 00:00:00,OSP,SELL,60918,LIMIT,IOC,20.69999923706055,20.69999923706055,FILLED,,1261002.5535232543,1979.7740090315092,138.58418063220563,2118.358189663715,6091.8,,2025-01-24,2025,2025-01,0.1,48.30918052449178,2118.3581896637147,8210.158189663714,10-25,Q4,NORMAL_STRATEGY
C,2025-01-28 00:00:00,2025-01-29 00:00:00,COM7,BUY,27236,LIMIT,IOC,23.80000076293945,23.80000076293945,FILLED,,648216.8207794189,1017.7004086236876,71.23902860365814,1088.9394372273457,2723.6,,2025-01-29,2025,2025-01,0.09999999999999999,42.01680537578662,1088.9394372273457,3812.539437227346,10-25,Q3,NORMAL_STRATEGY
C,2025-01-28 00:00:00,2025-01-29 00:00:00,KTB,BUY,26026,LIMIT,IOC,23.30000076293945,23.30000076293945,FILLED,,606405.8198562622,952.0571371743315,66.64399960220321,1018.7011367765348,2602.6,,2025-01-29,2025,2025-01,0.09999999999999999,42.918453530292645,1018.7011367765347,3621.301136776535,10-25,Q3,NORMAL_STRATEGY
C,2025-02-05 00:00:00,2025-02-06 00:00:00,COM7,SELL,82708,LIMIT,IOC,23.00000038146973,23.00000038146973,FILLED,,1902284.031550598,2986.5859295344394,209.06101506741075,3195.6469446018496,8270.8,,2025-02-06,2025,2025-02,0.09999999999999999,43.47826014845044,3195.64694460185,11466.446944601848,10-25,Q4,NORMAL_STRATEGY
C,2025-02-05 00:00:00,2025-02-06 00:00:00,KTB,BUY,76090,LIMIT,IOC,23.700000381469728,23.700000381469728,FILLED,,1803333.0290260315,2831.232855570869,198.18629988996088,3029.4191554608306,7609.0,,2025-02-06,2025,2025-02,0.1,42.19409214785786,3029.41915546083,10638.41915546083,10-25,Q4,NORMAL_STRATEGY
C,2025-02-14 00:00:00,2025-02-17 00:00:00,KTB,SELL,160573,LIMIT,IOC,23.00000038146973,23.00000038146973,FILLED,,3693179.0612537377,5798.291126168369,405.88037883178583,6204.171505000155,16057.3,,2025-02-17,2025,2025-02,0.09999999999999999,43.478260148450445,6204.171505000155,22261.471505000154,10-25,Q4,NORMAL_STRATEGY
C,2025-02-19 00:00:00,2025-02-20 00:00:00,KTB,BUY,51336,LIMIT,IOC,24.6,24.6,FILLED,,1262865.6,1982.698992,138.78892944,2121.48792144,5133.6,,2025-02-20,2025,2025-02,0.1,40.65040650406504,2121.4879214400003,7255.087921440001,10-25,Q4,NORMAL_STRATEGY
C,2025-02-19 00:00:00,2025-02-20 00:00:00,MTC,BUY,26447,LIMIT,IOC,47.75,47.75,FILLED,,1262844.25,1982.6654725,138.786583075,2121.452055575,6611.75,,2025-02-20,2025,2025-02,0.25,52.35602094240838,2121.452055575,8733.202055575,25-50,Q4,NORMAL_STRATEGY
C,2025-02-19 00:00:00,2025-02-20 00:00:00,TOP,BUY,47210,LIMIT,IOC,26.75,26.75,FILLED,,1262867.5,1982.701975,138.78913825,2121.49111325,11802.5,,2025-02-20,2025,2025-02,0.25,93.45794392523364,2121.49111325,13923.99111325,25-50,Q4,NORMAL_STRATEGY
C,2025-02-24 00:00:00,2025-02-25 00:00:00,TOP,SELL,47210,LIMIT,IOC,25.5,25.5,FILLED,,1203855.0,1890.05235,132.3036645,2022.3560145,11802.5,,2025-02-25,2025,2025-02,0.25,98.0392156862745,2022.3560145,13824.8560145,25-50,Q4,NORMAL_STRATEGY
C,2025-02-24 00:00:00,2025-02-25 00:00:00,KTB,BUY,25186,LIMIT,IOC,23.49999961853028,23.49999961853028,FILLED,,591870.9903923036,929.2374549159165,65.04662184411416,994.2840767600308,2518.6,,2025-02-25,2025,2025-02,0.09999999999999999,42.553192180117215,994.2840767600306,3512.8840767600304,10-25,Q3,NORMAL_STRATEGY
C,2025-02-24 00:00:00,2025-02-25 00:00:00,MTC,BUY,11017,LIMIT,IOC,48.0,48.0,FILLED,,528816.0,830.24112,58.1168784,888.3579984,2754.25,,2025-02-25,2025,2025-02,0.25,52.08333333333333,888.3579984,3642.6079984,25-50,Q3,NORMAL_STRATEGY
C,2025-02-27 00:00:00,2025-02-28 00:00:00,KTB,SELL,76522,LIMIT,IOC,22.69999923706055,22.69999923706055,FILLED,,1737049.3416183472,2727.167466340805,190.90172264385637,2918.069188984661,7652.2,,2025-02-28,2025,2025-02,0.09999999999999999,44.05286491672548,2918.069188984661,10570.269188984661,10-25,Q4,NORMAL_STRATEGY
C,2025-02-27 00:00:00,2025-02-28 00:00:00,BDMS,BUY,73167,LIMIT,IOC,24.30000076293945,24.30000076293945,FILLED,,1777958.1558219907,2791.3943046405257,195.3976013248368,2986.7919059653623,7316.7,,2025-02-28,2025,2025-02,0.09999999999999999,41.15226208244098,2986.7919059653623,10303.491905965362,10-25,Q4,NORMAL_STRATEGY
C,2025-03-04 00:00:00,2025-03-05 00:00:00,MTC,SELL,24,LIMIT,IOC,47.0,47.0,FILLED,,1128.0,1.77096,0.1239672,1.8949272,6.0,,2025-03-05,2025,2025-03,0.25,53.191489361702125,1.8949272000000001,7.8949272,25-50,Q1,NORMAL_STRATEGY
C,2025-03-04 00:00:00,2025-03-05 00:00:00,BDMS,BUY,1243,LIMIT,IOC,23.89999923706055,23.89999923706055,FILLED,,29707.699051666255,46.64108751111603,3.264876125778122,49.90596363689415,124.3,,2025-03-05,2025,2025-03,0.09999999999999999,41.8410055197554,49.90596363689415,174.20596363689415,10-25,Q1,NORMAL_STRATEGY
C,2025-03-07 00:00:00,2025-03-10 00:00:00,MTC,SELL,23059,LIMIT,IOC,46.5,46.5,FILLED,,1072243.5,1683.422295,117.83956065,1801.26185565,5764.75,,2025-03-10,2025,2025-03,0.25,53.763440860215056,1801.2618556500001,7566.01185565,25-50,Q4,NORMAL_STRATEGY
C,2025-03-07 00:00:00,2025-03-10 00:00:00,BDMS,SELL,45525,LIMIT,IOC,23.19999923706055,23.19999923706055,FILLED,,1056179.9652671814,1658.202545469475,116.07417818286324,1774.276723652338,4552.5,,2025-03-10,2025,2025-03,0.1,43.10344969333286,1774.2767236523382,6326.776723652338,10-25,Q4,NORMAL_STRATEGY
C,2025-03-07 00:00:00,2025-03-10 00:00:00,TOP,BUY,26768,LIMIT,IOC,25.25,25.25,FILLED,,675892.0,1061.15044,74.2805308,1135.4309708,6692.0,,2025-03-10,2025,2025-03,0.25,99.00990099009901,1135.4309707999998,7827.4309708,25-50,Q3,NORMAL_STRATEGY
C,2025-03-12 00:00:00,2025-03-13 00:00:00,MTC,SELL,14381,LIMIT,IOC,44.25,44.25,FILLED,,636359.25,999.0840225,69.935881575,1069.019904075,3595.25,,2025-03-13,2025,2025-03,0.25,56.497175141242934,1069.0199040749999,4664.269904074999,25-50,Q3,NORMAL_STRATEGY
C,2025-03-12 00:00:00,2025-03-13 00:00:00,BDMS,BUY,18986,LIMIT,IOC,23.80000076293945,23.80000076293945,FILLED,,451866.8144851685,709.4308987417145,49.66016291192001,759.0910616536346,1898.6,,2025-03-13,2025,2025-03,0.09999999999999999,42.01680537578662,759.0910616536345,2657.6910616536343,10-25,Q3,NORMAL_STRATEGY
C,2025-03-12 00:00:00,2025-03-13 00:00:00,TOP,BUY,18354,LIMIT,IOC,25.25,25.25,FILLED,,463438.5,727.598445,50.93189115,778.53033615,4588.5,,2025-03-13,2025,2025-03,0.25,99.00990099009901,778.5303361499999,5367.03033615,25-50,Q3,NORMAL_STRATEGY
C,2025-03-17 00:00:00,2025-03-18 00:00:00,TOP,SELL,45122,LIMIT,IOC,26.0,26.0,FILLED,,1173172.0,1841.88004,128.9316028,1970.8116428,11280.5,,2025-03-18,2025,2025-03,0.25,96.15384615384616,1970.8116428,13251.3116428,25-50,Q4,NORMAL_STRATEGY
C,2025-03-17 00:00:00,2025-03-18 00:00:00,KTB,BUY,37038,LIMIT,IOC,23.49999961853028,23.49999961853028,FILLED,,870392.9858711244,1366.5169878176653,95.65618914723656,1462.1731769649018,3703.8,,2025-03-18,2025,2025-03,0.1,42.553192180117215,1462.1731769649018,5165.973176964902,10-25,Q4,NORMAL_STRATEGY
C,2025-03-17 00:00:00,2025-03-18 00:00:00,OSP,BUY,56889,LIMIT,IOC,15.299999809265136,15.299999809265136,FILLED,,870401.6891492843,1366.5306519643764,95.65714563750637,1462.1877976018827,5688.9,,2025-03-18,2025,2025-03,0.09999999999999999,65.3594779389759,1462.1877976018827,7151.087797601882,10-25,Q4,NORMAL_STRATEGY
C,2025-03-20 00:00:00,2025-03-21 00:00:00,BDMS,SELL,47871,LIMIT,IOC,23.19999923706055,23.19999923706055,FILLED,,1110607.1634773253,1743.6532466594008,122.05572726615806,1865.7089739255591,4787.1,,2025-03-21,2025,2025-03,0.1,43.10344969333287,1865.708973925559,6652.808973925559,10-25,Q4,NORMAL_STRATEGY
C,2025-03-20 00:00:00,2025-03-21 00:00:00,KTB,SELL,37038,LIMIT,IOC,23.60000076293945,23.60000076293945,FILLED,,874096.8282577513,1372.3320203646697,96.06324142552688,1468.3952617901966,3703.8,,2025-03-21,2025,2025-03,0.1,42.37287998610417,1468.3952617901966,5172.195261790197,10-25,Q4,NORMAL_STRATEGY
C,2025-03-20 00:00:00,2025-03-21 00:00:00,OSP,BUY,17990,LIMIT,IOC,15.299999809265136,15.299999809265136,FILLED,,275246.9965686798,432.13778461282726,30.24964492289791,462.3874295357252,1799.0,,2025-03-21,2025,2025-03,0.1,65.35947793897589,462.3874295357252,2261.387429535725,10-25,Q2,NORMAL_STRATEGY
C,2025-03-20 00:00:00,2025-03-21 00:00:00,SCGP,BUY,72971,LIMIT,IOC,15.700000381469728,15.700000381469728,FILLED,,1145644.7278362275,1798.6622227028772,125.9063555892014,1924.5685782920784,7297.1,,2025-03-21,2025,2025-03,0.1,63.694265968316294,1924.5685782920787,9221.66857829208,10-25,Q4,NORMAL_STRATEGY
C,2025-03-25 00:00:00,2025-03-26 00:00:00,OSP,SELL,74879,LIMIT,IOC,14.4,14.4,FILLED,,1078257.6,1692.864432,118.50051024,1811.36494224,7487.9,,2025-03-26,2025,2025-03,0.09999999999999999,69.44444444444443,1811.3649422400001,9299.264942239999,10-25,Q4,NORMAL_STRATEGY
C,2025-03-25 00:00:00,2025-03-26 00:00:00,SCGP,SELL,72971,LIMIT,IOC,13.9,13.9,FILLED,,1014296.9,1592.446133,111.47122931,1703.91736231,7297.1,,2025-03-26,2025,2025-03,0.1,71.94244604316548,1703.9173623099998,9001.01736231,10-25,Q4,NORMAL_STRATEGY
C,2025-03-25 00:00:00,2025-03-26 00:00:00,KTB,BUY,44767,LIMIT,IOC,24.200000381469728,24.200000381469728,FILLED,,1083361.4170772552,1700.877424811291,119.06141973679036,1819.9388445480809,4476.7,,2025-03-26,2025,2025-03,0.09999999999999999,41.32231339821439,1819.9388445480813,6296.638844548081,10-25,Q4,NORMAL_STRATEGY
C,2025-03-25 00:00:00,2025-03-26 00:00:00,PTTGC,BUY,58879,LIMIT,IOC,18.39999923706055,18.39999923706055,FILLED,,1083373.555078888,1700.896481473854,119.06275370316978,1819.959235177024,5887.9,,2025-03-26,2025,2025-03,0.09999999999999999,54.347828340440344,1819.9592351770239,7707.859235177024,10-25,Q4,NORMAL_STRATEGY
C,2025-04-02 00:00:00,2025-04-03 00:00:00,KTB,BUY,20983,LIMIT,IOC,24.1,24.1,FILLED,,505690.3,793.933771,55.57536397,849.50913497,2098.3,,2025-04-03,2025,2025-04,0.1,41.49377593360997,849.50913497,2947.8091349700003,10-25,Q3,NORMAL_STRATEGY
C,2025-04-11 00:00:00,2025-04-16 00:00:00,KTB,SELL,65750,LIMIT,IOC,20.69999923706055,20.69999923706055,FILLED,,1361024.9498367307,2136.809171243668,149.57664198705672,2286.3858132307246,6575.0,,2025-04-16,2025,2025-04,0.1,48.30918052449179,2286.3858132307246,8861.385813230725,10-25,Q4,NORMAL_STRATEGY
C,2025-04-11 00:00:00,2025-04-16 00:00:00,PTTGC,SELL,58879,LIMIT,IOC,16.69999923706055,16.69999923706055,FILLED,,983279.255078888,1543.748430473854,108.06239013316979,1651.8108206070237,5887.9,,2025-04-16,2025,2025-04,0.09999999999999999,59.880242256586776,1651.8108206070237,7539.710820607023,10-25,Q4,NORMAL_STRATEGY
C,2025-04-18 00:00:00,2025-04-21 00:00:00,COM7,BUY,37032,LIMIT,IOC,19.6,19.6,FILLED,,725827.2,1139.548704,79.76840928,1219.31711328,3703.2,,2025-04-21,2025,2025-04,0.09999999999999999,51.02040816326531,1219.31711328,4922.51711328,10-25,Q4,NORMAL_STRATEGY
C,2025-04-18 00:00:00,2025-04-21 00:00:00,MTC,BUY,16590,LIMIT,IOC,43.75,43.75,FILLED,,725812.5,1139.525625,79.76679375,1219.29241875,4147.5,,2025-04-21,2025,2025-04,0.25,57.142857142857146,1219.29241875,5366.79241875,25-50,Q4,NORMAL_STRATEGY
C,2025-04-23 00:00:00,2025-04-24 00:00:00,BDMS,BUY,41731,LIMIT,IOC,23.30000076293945,23.30000076293945,FILLED,,972332.3318382264,1526.561760986015,106.85932326902108,1633.4210842550365,4173.1,,2025-04-24,2025,2025-04,0.1,42.91845353029264,1633.4210842550362,5806.521084255037,10-25,Q4,NORMAL_STRATEGY
C,2025-04-23 00:00:00,2025-04-24 00:00:00,COM7,BUY,12325,LIMIT,IOC,19.700000381469728,19.700000381469728,FILLED,,242802.5047016144,381.19993238153455,26.68399526670742,407.883927648242,1232.5,,2025-04-24,2025,2025-04,0.1,50.76142033685557,407.883927648242,1640.383927648242,10-25,Q2,NORMAL_STRATEGY
C,2025-04-23 00:00:00,2025-04-24 00:00:00,MTC,BUY,5138,LIMIT,IOC,44.75,44.75,FILLED,,229925.5,360.983035,25.26881245,386.25184745,1284.5,,2025-04-24,2025,2025-04,0.25,55.865921787709496,386.25184744999996,1670.75184745,25-50,Q2,NORMAL_STRATEGY
C,2025-04-28 00:00:00,2025-04-29 00:00:00,COM7,SELL,28320,LIMIT,IOC,20.10000076293945,20.10000076293945,FILLED,,569232.0216064453,893.694273922119,62.558599174548334,956.2528730966674,2832.0,,2025-04-29,2025,2025-04,0.1,49.75124189267735,956.2528730966674,3788.2528730966674,10-25,Q3,NORMAL_STRATEGY
C,2025-04-28 00:00:00,2025-04-29 00:00:00,MTC,SELL,12077,LIMIT,IOC,43.75,43.75,FILLED,,528368.75,829.5389375,58.067725625,887.606663125,3019.25,,2025-04-29,2025,2025-04,0.25,57.142857142857146,887.606663125,3906.856663125,25-50,Q3,NORMAL_STRATEGY
C,2025-04-28 00:00:00,2025-04-29 00:00:00,BDMS,SELL,23244,LIMIT,IOC,22.9,22.9,FILLED,,532287.6,835.691532,58.49840724,894.18993924,2324.4,,2025-04-29,2025,2025-04,0.1,43.668122270742366,894.1899392400001,3218.58993924,10-25,Q3,NORMAL_STRATEGY
C,2025-04-28 00:00:00,2025-04-29 00:00:00,BGRIM,BUY,37793,LIMIT,IOC,11.299999809265136,11.299999809265136,FILLED,,427060.8927915573,670.4856016827449,46.93399211779215,717.4195938005371,3779.3,,2025-04-29,2025,2025-04,0.1,88.49557671497271,717.4195938005371,4496.719593800537,10-25,Q3,NORMAL_STRATEGY
C,2025-04-28 00:00:00,2025-04-29 00:00:00,OSP,BUY,27201,LIMIT,IOC,15.700000381469728,15.700000381469728,FILLED,,427055.71037635807,670.4774652908822,46.93342257036175,717.410887861244,2720.1,,2025-04-29,2025,2025-04,0.09999999999999999,63.69426596831629,717.4108878612439,3437.5108878612436,10-25,Q3,NORMAL_STRATEGY
C,2025-04-28 00:00:00,2025-04-29 00:00:00,RATCH,BUY,15965,LIMIT,IOC,26.75,26.75,FILLED,,427063.75,670.4900875,46.934306125,717.424393625,3991.25,,2025-04-29,2025,2025-04,0.25,93.45794392523364,717.424393625,4708.674393625,25-50,Q3,NORMAL_STRATEGY
C,2025-05-02 00:00:00,2025-05-06 00:00:00,MTC,SELL,2414,LIMIT,IOC,43.75,43.75,FILLED,,105612.5,165.811625,11.60681375,177.41843875,603.5,,2025-05-06,2025,2025-05,0.25,57.142857142857146,177.41843875,780.91843875,25-50,Q2,NORMAL_STRATEGY
C,2025-05-02 00:00:00,2025-05-06 00:00:00,BDMS,SELL,5253,LIMIT,IOC,24.00000038146973,24.00000038146973,FILLED,,126072.00200386049,197.93304314606092,13.855313020224266,211.7883561662852,525.3,,2025-05-06,2025,2025-05,0.09999999999999999,41.66666600439284,211.78835616628518,737.0883561662852,10-25,Q2,NORMAL_STRATEGY
C,2025-05-02 00:00:00,2025-05-06 00:00:00,BGRIM,SELL,9699,LIMIT,IOC,11.200000190734864,11.200000190734864,FILLED,,108628.80184993744,170.54721890440177,11.938305323308125,182.48552422770987,969.9,,2025-05-06,2025,2025-05,0.09999999999999999,89.28571276518765,182.4855242277099,1152.38552422771,10-25,Q2,NORMAL_STRATEGY
C,2025-05-02 00:00:00,2025-05-06 00:00:00,OSP,SELL,7185,LIMIT,IOC,15.799999618530272,15.799999618530272,FILLED,,113522.99725914,178.2311056968498,12.476177398779486,190.7072830956293,718.5,,2025-05-06,2025,2025-05,0.1,63.29114076858572,190.7072830956293,909.2072830956292,10-25,Q2,NORMAL_STRATEGY
C,2025-05-02 00:00:00,2025-05-06 00:00:00,RATCH,SELL,3993,LIMIT,IOC,26.25,26.25,FILLED,,104816.25,164.5615125,11.519305875,176.080818375,998.25,,2025-05-06,2025,2025-05,0.25,95.23809523809524,176.08081837499998,1174.330818375,25-50,Q2,NORMAL_STRATEGY
C,2025-05-02 00:00:00,2025-05-06 00:00:00,GLOBAL,BUY,48473,LIMIT,IOC,6.607141780853272,6.607141780853272,FILLED,,320267.98354330065,502.820734162982,35.19745139140874,538.0181855543908,2423.65,,2025-05-06,2025,2025-05,0.05,75.67568800308506,538.0181855543907,2961.6681855543907,5-10,Q3,NORMAL_STRATEGY
C,2025-05-02 00:00:00,2025-05-06 00:00:00,SCGP,BUY,22087,LIMIT,IOC,14.499999618530271,14.499999618530271,FILLED,,320261.4915744781,502.81054177193056,35.19673792403514,538.0072796959657,2208.7,,2025-05-06,2025,2025-05,0.09999999999999999,68.96551905574191,538.0072796959657,2746.7072796959656,10-25,Q3,NORMAL_STRATEGY
C,2025-05-08 00:00:00,2025-05-09 00:00:00,COM7,SELL,7370,LIMIT,IOC,21.29999961853028,21.29999961853028,FILLED,,156980.99718856814,246.460165586052,17.252211591023638,263.7123771770756,737.0,,2025-05-09,2025,2025-05,0.1,46.94835764832756,263.7123771770756,1000.7123771770756,10-25,Q2,NORMAL_STRATEGY
C,2025-05-08 00:00:00,2025-05-09 00:00:00,MTC,SELL,597,LIMIT,IOC,43.75,43.75,FILLED,,26118.75,41.0064375,2.870450625,43.876888125,149.25,,2025-05-09,2025,2025-05,0.25,57.142857142857146,43.876888124999994,193.126888125,25-50,Q1,NORMAL_STRATEGY
C,2025-05-08 00:00:00,2025-05-09 00:00:00,BDMS,SELL,1191,LIMIT,IOC,24.19999923706055,24.19999923706055,FILLED,,28822.199091339113,45.250852573402405,3.1675596801381682,48.418412253540566,119.1,,2025-05-09,2025,2025-05,0.09999999999999999,41.32231535233159,48.41841225354057,167.51841225354056,10-25,Q1,NORMAL_STRATEGY
C,2025-05-08 00:00:00,2025-05-09 00:00:00,BGRIM,SELL,4008,LIMIT,IOC,12.000000381469729,12.000000381469729,FILLED,,48096.00152893066,75.51072240042116,5.2857505680294805,80.79647296845063,400.8,,2025-05-09,2025,2025-05,0.1,83.3333306842381,80.79647296845064,481.59647296845066,10-25,Q1,NORMAL_STRATEGY
C,2025-05-08 00:00:00,2025-05-09 00:00:00,OSP,SELL,1058,LIMIT,IOC,15.299999618530272,15.299999618530272,FILLED,,16187.399596405028,25.414217366355892,1.7789952156449125,27.193212582000807,105.8,,2025-05-09,2025,2025-05,0.09999999999999999,65.35947875376878,27.193212582000804,132.9932125820008,10-25,Q1,NORMAL_STRATEGY
C,2025-05-08 00:00:00,2025-05-09 00:00:00,RATCH,SELL,1383,LIMIT,IOC,27.25,27.25,FILLED,,37686.75,59.1681975,4.141773825,63.309971325,345.75,,2025-05-09,2025,2025-05,0.25,91.74311926605505,63.309971325,409.059971325,25-50,Q1,NORMAL_STRATEGY
C,2025-05-08 00:00:00,2025-05-09 00:00:00,GLOBAL,SELL,48473,LIMIT,IOC,5.783928108215332,5.783928108215332,FILLED,,280364.34718952177,440.1720250875492,30.812041756128444,470.9840668436777,2423.65,,2025-05-09,2025,2025-05,0.05,86.44644100776665,470.9840668436776,2894.634066843678,5-10,Q2,NORMAL_STRATEGY
C,2025-05-08 00:00:00,2025-05-09 00:00:00,SCGP,SELL,3006,LIMIT,IOC,15.200000190734864,15.200000190734864,FILLED,,45691.200573349,71.73518490015793,5.021462943011056,76.75664784316898,300.6,,2025-05-09,2025,2025-05,0.1,65.78947285866144,76.75664784316899,377.356647843169,10-25,Q1,NORMAL_STRATEGY
C,2025-05-08 00:00:00,2025-05-09 00:00:00,GULF,BUY,5906,LIMIT,IOC,49.75,49.75,FILLED,,293823.5,461.302895,32.29120265,493.59409765,1476.5,,2025-05-09,2025,2025-05,0.25,50.25125628140704,493.59409765,1970.09409765,25-50,Q3,NORMAL_STRATEGY
C,2025-05-08 00:00:00,2025-05-09 00:00:00,PTTGC,BUY,16145,LIMIT,IOC,18.200000381469728,18.200000381469728,FILLED,,293839.00615882874,461.3272396693611,32.29290677685528,493.6201464462164,1614.5,,2025-05-09,2025,2025-05,0.1,54.945053793413486,493.6201464462164,2108.1201464462165,10-25,Q3,NORMAL_STRATEGY
C,2025-05-08 00:00:00,2025-05-09 00:00:00,TOP,BUY,10883,LIMIT,IOC,27.0,27.0,FILLED,,293841.0,461.33037,32.2931259,493.6234959,2720.75,,2025-05-09,2025,2025-05,0.25,92.59259259259258,493.6234959,3214.3734959,25-50,Q3,NORMAL_STRATEGY
C,2025-05-14 00:00:00,2025-05-15 00:00:00,MTC,SELL,6640,LIMIT,IOC,43.0,43.0,FILLED,,285520.0,448.2664,31.378648,479.645048,1660.0,,2025-05-15,2025,2025-05,0.25,58.13953488372093,479.645048,2139.645048,25-50,Q3,NORMAL_STRATEGY
C,2025-05-14 00:00:00,2025-05-15 00:00:00,BDMS,SELL,110,LIMIT,IOC,24.00000038146973,24.00000038146973,FILLED,,2640.0000419616695,4.144800065879822,0.2901360046115875,4.434936070491409,11.0,,2025-05-15,2025,2025-05,0.1,41.66666600439285,4.434936070491409,15.434936070491409,10-25,Q1,NORMAL_STRATEGY
C,2025-05-14 00:00:00,2025-05-15 00:00:00,BGRIM,SELL,22,LIMIT,IOC,11.799999618530272,11.799999618530272,FILLED,,259.599991607666,0.4075719868240355,0.0285300390776824,0.436102025901718,2.2,,2025-05-15,2025,2025-05,0.1,84.74576545152068,0.4361020259017179,2.6361020259017183,10-25,Q1,NORMAL_STRATEGY
C,2025-05-14 00:00:00,2025-05-15 00:00:00,OSP,SELL,18958,LIMIT,IOC,15.299999618530272,15.299999618530272,FILLED,,290057.3927680969,455.39010664591206,31.87730746521385,487.267414111126,1895.8,,2025-05-15,2025,2025-05,0.09999999999999999,65.3594787537688,487.2674141111259,2383.067414111126,10-25,Q3,NORMAL_STRATEGY
C,2025-05-14 00:00:00,2025-05-15 00:00:00,SCGP,SELL,1789,LIMIT,IOC,16.50000038146973,16.50000038146973,FILLED,,29518.50068244934,46.34404607144546,3.2440832250011824,49.588129296446645,178.9,,2025-05-15,2025,2025-05,0.1,60.60605920488626,49.588129296446645,228.48812929644666,10-25,Q1,NORMAL_STRATEGY
